log_name,tag,hidden_size,hidden_layers,epochs,batch_size,train_loss,train_acc,val_loss,val_acc,weight_decay,label_smoothing,dropout,optimizer,normalization
"2024-05-13_14:06:54_bs=512,e=20,hl=2,hs=256",depth_and_size_experimentation,256,2,20,512,0.3013286866611904,0.8882856965065002,0.5284726177397229,0.826619029045105,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,1,512,1.399182189895993,0.5133650898933411,0.8799876843179976,0.6827142834663391,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,2,512,0.7944356321153186,0.7067301869392395,0.7302589807283311,0.7325237989425659,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,3,512,0.6921491112709045,0.7490793466567993,0.6787662294932774,0.7524285912513733,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,4,512,0.6514972418225001,0.7626984119415283,0.6600627690723964,0.7598094940185547,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,5,512,0.6175698547211904,0.7746031880378723,0.6245584309895833,0.7733809351921082,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,6,512,0.5894219710183523,0.7851428389549255,0.5996367178871518,0.7787619233131409,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,7,512,0.5789417498528011,0.7867618799209595,0.5932003251427695,0.781000018119812,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,8,512,0.5571775325366429,0.7956825494766235,0.5808014168512253,0.7866190671920776,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,9,512,0.5433607714478932,0.8012698292732239,0.580349571125848,0.786809504032135,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,10,512,0.5349712820809985,0.8046031594276428,0.5705849122546968,0.7946190237998962,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,11,512,0.5231020642878518,0.8085396885871887,0.567006450516837,0.7959047555923462,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,12,512,0.5124730986640567,0.809587299823761,0.6123486829541979,0.7726666927337646,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,13,512,0.5076520352817717,0.8140000104904175,0.5555184064819699,0.7980476021766663,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,14,512,0.5005163695471627,0.8161904811859131,0.5517769060929616,0.7998095154762268,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,15,512,0.4934288735805996,0.8172698616981506,0.5471791262569882,0.8036190271377563,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,16,512,0.484463823511487,0.8220000267028809,0.5490355150586083,0.805476188659668,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,17,512,0.4765313928505731,0.8242856860160828,0.5621693130901881,0.7987619042396545,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,18,512,0.4758384894416446,0.8246983885765076,0.5586712820870535,0.7980952262878418,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,19,512,0.4727932195474231,0.8261904716491699,0.5431340922968728,0.8063333630561829,,,,,
"2024-05-13_14:07:18_bs=512,e=20,hl=3,hs=32",depth_and_size_experimentation,32,3,20,512,0.463739473732691,0.8282222151756287,0.5509568623134068,0.8048095107078552,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,1,512,1.3514570487491668,0.5791110992431641,0.7501418666158404,0.719952404499054,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,2,512,0.6841010183985271,0.7508888840675354,0.6433602535156977,0.7684285640716553,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,3,512,0.6209204736361428,0.7747619152069092,0.6275938010896955,0.772523820400238,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,4,512,0.5838385566075643,0.7886666655540466,0.5905223635264806,0.7890952229499817,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,5,512,0.5617808520983136,0.7960000038146973,0.5596981569131215,0.7991904616355896,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,6,512,0.532548877738771,0.8085396885871887,0.5647007424036662,0.7962856888771057,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,7,512,0.507315987586975,0.8127619028091431,0.5508165246787525,0.8050476312637329,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,8,512,0.4957129136342851,0.8190476298332214,0.5483437143507458,0.8034762144088745,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,9,512,0.4760038521554735,0.8253015875816345,0.5330858954588572,0.8098571300506592,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,10,512,0.4633394189675649,0.8304126858711243,0.5426310843513126,0.8042380809783936,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,11,512,0.4469793729782104,0.835873007774353,0.5160203218005952,0.8155238032341003,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,12,512,0.440379991243756,0.836222231388092,0.5224403817313058,0.811904788017273,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,13,512,0.426404185654625,0.8426666855812073,0.5040208991936275,0.819190502166748,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,14,512,0.424537644337094,0.8428571224212646,0.4873800034750075,0.8260475993156433,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,15,512,0.4083747636174398,0.8499047756195068,0.5074681979701633,0.8189523816108704,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,16,512,0.4011141927961319,0.8526031970977783,0.4986419635017713,0.8236190676689148,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,17,512,0.3936633858150906,0.8539999723434448,0.5440977028665088,0.8086666464805603,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,18,512,0.3832053266782609,0.8566666841506958,0.5123898696331751,0.8216666579246521,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,19,512,0.3796705252329508,0.8590475916862488,0.4997323727380662,0.8251904845237732,,,,,
"2024-05-13_14:07:38_bs=512,e=20,hl=3,hs=64",depth_and_size_experimentation,64,3,20,512,0.3678230002758995,0.8648253679275513,0.5101413208302997,0.821571409702301,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,1,512,1.4359061327283345,0.5806031823158264,0.7276524632317679,0.7268571257591248,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,2,512,0.679055060999734,0.7452380657196045,0.6640467289288838,0.7519047856330872,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,3,512,0.617767560928587,0.7717777490615845,0.6226194933028448,0.7693333625793457,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,4,512,0.5669216549585736,0.791174590587616,0.5621489685376485,0.7945238351821899,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,5,512,0.5275982795745607,0.8082539439201355,0.5749815802347092,0.7873809337615967,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,6,512,0.5052163079693204,0.8158730268478394,0.5416137502761115,0.805571436882019,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,7,512,0.4802963068901546,0.8243809342384338,0.5387228661491757,0.8069047331809998,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,8,512,0.4660022917475019,0.8291745781898499,0.5013105635870071,0.8200476169586182,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,9,512,0.4418180945260184,0.8366349339485168,0.5015098202569144,0.8219524025917053,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,10,512,0.4264078280358087,0.8408889174461365,0.4885453865641639,0.8278095126152039,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,11,512,0.411969439374076,0.8462222218513489,0.5069390040579296,0.821571409702301,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,12,512,0.4023991202551221,0.8506349325180054,0.4985407982326689,0.8231428861618042,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,13,512,0.3805920668026757,0.8585397005081177,0.4760201032615843,0.8306190371513367,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,14,512,0.3803838911737714,0.8581904768943787,0.4812056479879788,0.8275238275527954,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,15,512,0.3687375399990687,0.8619365096092224,0.5288216051601228,0.8184762001037598,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,16,512,0.3673694178641788,0.8631746172904968,0.4872450843538556,0.833380937576294,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,17,512,0.3503443722043718,0.8692380785942078,0.5161556870823815,0.8204285502433777,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,18,512,0.3408879910083044,0.872349202632904,0.493850621064504,0.8296190500259399,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,19,512,0.331500066620963,0.8751428723335266,0.5088664254574549,0.8262380957603455,,,,,
"2024-05-13_14:07:59_bs=512,e=20,hl=3,hs=128",depth_and_size_experimentation,128,3,20,512,0.3356614251969352,0.8745396733283997,0.491573548078537,0.8308095335960388,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,1,512,1.537535227374425,0.6084444522857666,0.6595634224301293,0.7583809494972229,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,2,512,0.6128673741098434,0.7721587419509888,0.5955186632247198,0.7765238285064697,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,3,512,0.5571613166521466,0.7939364910125732,0.5562096881128493,0.8023809790611267,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,4,512,0.5003489398615701,0.8133015632629395,0.5275761917659214,0.8075714111328125,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,5,512,0.4699461137983534,0.8270793557167053,0.5122432012444451,0.8097618818283081,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,6,512,0.4475259777402121,0.8339682817459106,0.5271098706835792,0.8093809485435486,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,7,512,0.4148354714068155,0.8454285860061646,0.4756969849268595,0.8247143030166626,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,8,512,0.4010644591952127,0.8511428833007812,0.475960069781258,0.8261428475379944,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,9,512,0.3889154529495844,0.8531110882759094,0.4904605893634614,0.8181904554367065,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,10,512,0.3788197743173629,0.8600317239761353,0.4753157874289013,0.8311904668807983,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,11,512,0.3570996637684958,0.867555558681488,0.4774899080026717,0.8298095464706421,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,12,512,0.3456720828139593,0.8719047904014587,0.4843620615005493,0.8248571157455444,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,13,512,0.3299223283586048,0.8761904835700989,0.4559809794198899,0.8396666646003723,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,14,512,0.3185093368348621,0.8798412680625916,0.4820136804126558,0.838523805141449,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,15,512,0.304633205635207,0.8862539529800415,0.4760684298787798,0.8386190533638,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,16,512,0.2950288044195326,0.8875555396080017,0.4730225904328482,0.8393809795379639,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,17,512,0.2874731681460426,0.8909206390380859,0.478608095237187,0.8370000123977661,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,18,512,0.2944532357019091,0.886888861656189,0.4932863424391973,0.8359047770500183,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,19,512,0.2773683659462702,0.8956190347671509,0.5138366711707342,0.8290476202964783,,,,,
"2024-05-13_14:08:21_bs=512,e=20,hl=3,hs=256",depth_and_size_experimentation,256,3,20,512,0.2725864427960108,0.8953333497047424,0.5118263250078474,0.831428587436676,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,1,512,1.6568305022678678,0.4197142720222473,0.9648615456989832,0.6235238313674927,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,2,512,0.8829836630140032,0.6592063307762146,0.8073009099279131,0.698285698890686,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,3,512,0.760408276482234,0.7149206399917603,0.714024394444057,0.7319523692131042,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,4,512,0.6896901013661945,0.7416508197784424,0.6732011798904055,0.7441428303718567,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,5,512,0.6509700928339882,0.7550793886184692,0.644479383298329,0.7560952305793762,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,6,512,0.6287913789749145,0.7631428837776184,0.6314216803596133,0.7687143087387085,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,7,512,0.6072184228291587,0.7749523520469666,0.6129300588426135,0.7749999761581421,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,8,512,0.5877246507614378,0.7846984267234802,0.5972170415946415,0.7834285497665405,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,9,512,0.563045988166143,0.7935555577278137,0.5823062112899053,0.7881428599357605,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,10,512,0.5532289624895368,0.7965079545974731,0.584402534598396,0.7881428599357605,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,11,512,0.5431492697814154,0.8006666898727417,0.5935701924448922,0.7809523940086365,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,12,512,0.536398403970022,0.8048254251480103,0.5870556312061491,0.786809504032135,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,13,512,0.5206887787069593,0.8092698454856873,0.563874928247361,0.7960000038146973,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,14,512,0.515135203179859,0.8087936639785767,0.5686730488368443,0.7922381162643433,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,15,512,0.5101648638286288,0.8114285469055176,0.5598411126817976,0.7975237965583801,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,16,512,0.4986043434143066,0.81679368019104,0.5462172359511965,0.801809549331665,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,17,512,0.4860855308260236,0.8196825385093689,0.5475161861238026,0.8032380938529968,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,18,512,0.4895718320891971,0.81679368019104,0.5437820919581822,0.8052856922149658,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,19,512,0.48755992285789,0.8194603323936462,0.5375693398884365,0.8067619204521179,,,,,
"2024-05-13_14:08:45_bs=512,e=20,hl=4,hs=32",depth_and_size_experimentation,32,4,20,512,0.472938130628495,0.8246031999588013,0.5587270264171419,0.8013809323310852,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,1,512,1.1904305764455645,0.5687301754951477,0.8156750470570155,0.6937142610549927,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,2,512,0.7207377700124468,0.7317460179328918,0.6614483674480801,0.7524285912513733,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,3,512,0.6293883838956318,0.7704126834869385,0.6152968885557992,0.7801428437232971,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,4,512,0.5893538262654865,0.7854602932929993,0.60868259761447,0.7657619118690491,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,5,512,0.5641380105169993,0.7946666479110718,0.5603230206625802,0.7961428761482239,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,6,512,0.5338823616731735,0.8055555820465088,0.5732574691431863,0.7917143106460571,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,7,512,0.513349645883318,0.8137778043746948,0.5270715743870962,0.8110952377319336,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,8,512,0.4941537484327952,0.8192698359489441,0.5204609996818361,0.8136666417121887,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,9,512,0.4770536384431142,0.8278729915618896,0.5356507431098393,0.8080475926399231,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,10,512,0.4785663675202263,0.8257460594177246,0.5038864861144906,0.819857120513916,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,11,512,0.4553772905629779,0.8351110816001892,0.4910588102567763,0.8253809809684753,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,12,512,0.4547366573734889,0.8322222232818604,0.4997155649548485,0.8213333487510681,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,13,512,0.4372107342765445,0.8394603133201599,0.5059061753011885,0.8223333358764648,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,14,512,0.422458843821571,0.8447936773300171,0.4951226342519124,0.8254285454750061,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,15,512,0.412006850352363,0.8500000238418579,0.4878936424141838,0.8262380957603455,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,16,512,0.4077638971502819,0.8490793704986572,0.5006379574594043,0.823285698890686,,,,,
"2024-05-13_14:09:06_bs=512,e=20,hl=4,hs=64",depth_and_size_experimentation,64,4,17,512,0.4104117217934321,0.8478730320930481,0.5025667395194372,0.8220952153205872,,,,,
